Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Capacitance","Tolerance","Voltage - Rated","Temperature Coefficient","Operating Temperature","Features","Ratings","Applications","Failure Rate","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)","Thickness (Max)","Lead Spacing","Lead Style"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_general_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/773/0402-(1005-Metric)-0.70mm-C-Series.jpg","445-4952-2-ND,445-4952-1-ND,445-4952-6-ND","C1005X7R1C104K050BC","TDK Corporation","TDK Corporation","CAP CER 0.1UF 16V X7R 0402","5,704,986","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","0.1 µF","±10%","16V","X7R","-55°C ~ 125°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_general_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/773/0402-(1005-Metric)-0.70mm-C-Series.jpg","445-4964-2-ND,445-4964-1-ND,445-4964-6-ND","C1005X5R1E104K050BC","TDK Corporation","TDK Corporation","CAP CER 0.1UF 25V X5R 0402","1,686,193","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","0.1 µF","±10%","25V","X5R","-55°C ~ 85°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_general_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2482/0402 C Series Thick .50.jpg","445-5932-2-ND,445-5932-1-ND,445-5932-6-ND","C1005X7R1H104K050BB","TDK Corporation","TDK Corporation","CAP CER 0.1UF 50V X7R 0402","7,141,413","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","0.1 µF","±10%","50V","X7R","-55°C ~ 125°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_general_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/773/0402-(1005-Metric)-0.70mm-C-Series.jpg","445-6850-2-ND,445-6850-1-ND,445-6850-6-ND","C1005X7R1H103K050BB","TDK Corporation","TDK Corporation","CAP CER 10000PF 50V X7R 0402","256,000","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","10000 pF","±10%","50V","X7R","-55°C ~ 125°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_general_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/773/0402-(1005-Metric)-0.70mm-C-Series.jpg","445-7348-2-ND,445-7348-1-ND,445-7348-6-ND","C1005X7R1E104K050BB","TDK Corporation","TDK Corporation","CAP CER 0.1UF 25V X7R 0402","3,233,420","0.11","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","0.1 µF","±10%","25V","X7R","-55°C ~ 125°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_general_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2482/0402 C Series Thick .50.jpg","445-5942-2-ND,445-5942-1-ND,445-5942-6-ND","C1005X5R1H104K050BB","TDK Corporation","TDK Corporation","CAP CER 0.1UF 50V X5R 0402","1,683,567","0.11","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","0.1 µF","±10%","50V","X5R","-55°C ~ 85°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_general_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/773/0402-(1005-Metric)-0.70mm-C-Series.jpg","445-9086-2-ND,445-9086-1-ND,445-9086-6-ND","C1005X6S1C105K050BC","TDK Corporation","TDK Corporation","CAP CER 1UF 16V X6S 0402","383,491","0.12","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","1 µF","±10%","16V","X6S","-55°C ~ 105°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_general_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/773/0402-(1005-Metric)-0.70mm-C-Series.jpg","445-8020-2-ND,445-8020-1-ND,445-8020-6-ND","C1005X5R1E474K050BB","TDK Corporation","TDK Corporation","CAP CER 0.47UF 25V X5R 0402","609,167","0.12","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","0.47 µF","±10%","25V","X5R","-55°C ~ 85°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_general_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/773/0402-(1005-Metric)-0.70mm-C-Series.jpg","445-8009-2-ND,445-8009-1-ND,445-8009-6-ND","C1005X7S1A474K050BC","TDK Corporation","TDK Corporation","CAP CER 0.47UF 10V X7S 0402","194,901","0.12","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","0.47 µF","±10%","10V","X7S","-55°C ~ 125°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_general_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/773/0402-(1005-Metric)-0.70mm-C-Series.jpg","445-5936-2-ND,445-5936-1-ND,445-5936-6-ND","C1005X7R1C224K050BC","TDK Corporation","TDK Corporation","CAP CER 0.22UF 16V X7R 0402","1,555,000","0.14","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","0.22 µF","±10%","16V","X7R","-55°C ~ 125°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_general_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2482/0402 C Series Thick .50.jpg","445-9066-2-ND,445-9066-1-ND,445-9066-6-ND","C1005X5R1E105K050BC","TDK Corporation","TDK Corporation","CAP CER 1UF 25V X5R 0402","1,613,466","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","1 µF","±10%","25V","X5R","-55°C ~ 85°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_midvoltage_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2482/0402 C Series Thick .50.jpg","445-5199-2-ND,445-5199-1-ND,445-5199-6-ND","C1005X7S2A103K050BB","TDK Corporation","TDK Corporation","CAP CER 10000PF 100V X7S 0402","963,829","0.16","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","10000 pF","±10%","100V","X7S","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_soft_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/773/0402-(1005-Metric)-0.70mm-C-Series.jpg","445-173610-2-ND,445-173610-1-ND,445-173610-6-ND","C1005X7R1H104K050BE","TDK Corporation","TDK Corporation","CAP CER 0.1UF 50V X7R 0402","4,246,015","0.19","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","0.1 µF","±10%","50V","X7R","-55°C ~ 125°C","Soft Termination","-","Boardflex Sensitive","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.024"" (0.60mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_general_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/773/0402-(1005-Metric)-0.70mm-C-Series.jpg","445-9073-2-ND,445-9073-1-ND,445-9073-6-ND","C1005X5R1V105K050BC","TDK Corporation","TDK Corporation","CAP CER 1UF 35V X5R 0402","1,183,879","0.17","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","1 µF","±10%","35V","X5R","-55°C ~ 85°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_midvoltage_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/773/0402-(1005-Metric)-0.70mm-C-Series.jpg","445-172653-2-ND,445-172653-1-ND,445-172653-6-ND","C1005C0G2A102J050BC","TDK Corporation","TDK Corporation","CAP CER 1000PF 100V C0G 0402","714,806","0.23","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","1000 pF","±5%","100V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_general_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/773/0402-(1005-Metric)-0.70mm-C-Series.jpg","445-9116-2-ND,445-9116-1-ND,445-9116-6-ND","C1005X7S1A105K050BC","TDK Corporation","TDK Corporation","CAP CER 1UF 10V X7S 0402","404,883","0.24","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","1 µF","±10%","10V","X7S","-55°C ~ 125°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_soft_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/773/0402-(1005-Metric)-0.70mm-C-Series.jpg","445-175218-2-ND,445-175218-1-ND,445-175218-6-ND","C1005X5R1V105K050BE","TDK Corporation","TDK Corporation","CAP CER 1UF 35V X5R 0402","9,869","0.25","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","1 µF","±10%","35V","X5R","-55°C ~ 85°C","Soft Termination","-","Boardflex Sensitive","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.026"" (0.65mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_general_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/773/0402-(1005-Metric)-0.70mm-C-Series.jpg","445-9095-2-ND,445-9095-1-ND,445-9095-6-ND","C1005X6S1A225K050BC","TDK Corporation","TDK Corporation","CAP CER 2.2UF 10V X6S 0402","986,509","0.23","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","2.2 µF","±10%","10V","X6S","-55°C ~ 105°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.024"" (0.60mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_general_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/773/0402-(1005-Metric)-0.70mm-C-Series.jpg","445-9085-2-ND,445-9085-1-ND,445-9085-6-ND","C1005X5R1C225K050BC","TDK Corporation","TDK Corporation","CAP CER 2.2UF 16V X5R 0402","1,810,888","0.27","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","2.2 µF","±10%","16V","X5R","-55°C ~ 85°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/capacitor/ceramic/mlcc/charasheet/c1005x7s0j225k050bc.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/773/0402-(1005-Metric)-0.70mm-C-Series.jpg","445-9084-2-ND,445-9084-1-ND,445-9084-6-ND","C1005X7S0J225K050BC","TDK Corporation","TDK Corporation","CAP CER 2.2UF 6.3V X7S 0402","818,459","0.25","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","2.2 µF","±10%","6.3V","X7S","-55°C ~ 125°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.024"" (0.60mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_general_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/773/0402-(1005-Metric)-0.70mm-C-Series.jpg","445-9103-2-ND,445-9103-1-ND,445-9103-6-ND","C1005X6S1C225K050BC","TDK Corporation","TDK Corporation","CAP CER 2.2UF 16V X6S 0402","513,080","0.27","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","2.2 µF","±10%","16V","X6S","-55°C ~ 105°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.026"" (0.65mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_general_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2482/0402 C Series Thick .50.jpg","445-9090-2-ND,445-9090-1-ND,445-9090-6-ND","C1005X5R1E225K050BC","TDK Corporation","TDK Corporation","CAP CER 2.2UF 25V X5R 0402","1,229,271","0.27","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","2.2 µF","±10%","25V","X5R","-55°C ~ 85°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.024"" (0.60mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_general_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/773/0402-(1005-Metric)-0.70mm-C-Series.jpg","445-9097-2-ND,445-9097-1-ND,445-9097-6-ND","C1005X7S1A225K050BC","TDK Corporation","TDK Corporation","CAP CER 2.2UF 10V X7S 0402","1,603,762","0.29","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","2.2 µF","±10%","10V","X7S","-55°C ~ 125°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.026"" (0.65mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_general_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2482/0402 C Series Thick .50.jpg","445-7392-2-ND,445-7392-1-ND,445-7392-6-ND","C1005X5R1A225K050BC","TDK Corporation","TDK Corporation","CAP CER 2.2UF 10V X5R 0402","693,675","0.32","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","2.2 µF","±10%","10V","X5R","-55°C ~ 85°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_general_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/773/0402-(1005-Metric)-0.70mm-C-Series.jpg","445-9028-2-ND,445-9028-1-ND,445-9028-6-ND","C1005X5R1V225K050BC","TDK Corporation","TDK Corporation","CAP CER 2.2UF 35V X5R 0402","589,520","0.32","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","2.2 µF","±10%","35V","X5R","-55°C ~ 85°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.026"" (0.65mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_general_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2482/0402 C Series Thick .50.jpg","445-5947-2-ND,445-5947-1-ND,445-5947-6-ND","C1005X5R0J475K050BC","TDK Corporation","TDK Corporation","CAP CER 4.7UF 6.3V X5R 0402","1,869,759","0.32","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","4.7 µF","±10%","6.3V","X5R","-55°C ~ 85°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.026"" (0.65mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_general_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/773/0402-(1005-Metric)-0.70mm-C-Series.jpg","445-13820-2-ND,2832-C1005X5R1A475KTJ00E-TR-ND,445-13820-1-ND,445-13820-6-ND","C1005X5R1A475K050BC","TDK Corporation","TDK Corporation,Flip Electronics","CAP CER 4.7UF 10V X5R 0402","616,833","0.32","0","1","Tape & Reel (TR),Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","4.7 µF","±10%","10V","X5R","-55°C ~ 85°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.026"" (0.65mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_soft_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/773/0402-(1005-Metric)-0.70mm-C-Series.jpg","445-175214-2-ND,445-175214-1-ND,445-175214-6-ND","C1005X5R1A475K050BE","TDK Corporation","TDK Corporation","CAP CER 4.7UF 10V X5R 0402","133,182","0.43","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","4.7 µF","±10%","10V","X5R","-55°C ~ 85°C","Soft Termination","-","Boardflex Sensitive","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.028"" (0.70mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_general_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2482/0402 C Series Thick .50.jpg","445-7386-2-ND,445-7386-1-ND,445-7386-6-ND","C1005X5R1E103K050BA","TDK Corporation","TDK Corporation","CAP CER 10000PF 25V X5R 0402","227,056","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","10000 pF","±10%","25V","X5R","-55°C ~ 85°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_general_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/773/0402-(1005-Metric)-0.70mm-C-Series.jpg","445-1257-2-ND,445-1257-1-ND,445-1257-6-ND","C1005X7R1H222K050BA","TDK Corporation","TDK Corporation","CAP CER 2200PF 50V X7R 0402","57,295","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","2200 pF","±10%","50V","X7R","-55°C ~ 125°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_general_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/773/0402-(1005-Metric)-0.70mm-C-Series.jpg","445-7376-2-ND,445-7376-1-ND,445-7376-6-ND","C1005X5R1H102K050BA","TDK Corporation","TDK Corporation","CAP CER 1000PF 50V X5R 0402","40,024","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","1000 pF","±10%","50V","X5R","-55°C ~ 85°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_general_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2482/0402 C Series Thick .50.jpg","445-1260-2-ND,445-1260-1-ND,445-1260-6-ND","C1005X7R1E103K050BB","TDK Corporation","TDK Corporation","CAP CER 10000PF 25V X7R 0402","1,899","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","10000 pF","±10%","25V","X7R","-55°C ~ 125°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_general_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/773/0402-(1005-Metric)-0.70mm-C-Series.jpg","445-1258-2-ND,445-1258-1-ND,445-1258-6-ND","C1005X7R1H472K050BA","TDK Corporation","TDK Corporation","CAP CER 4700PF 50V X7R 0402","86,187","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","4700 pF","±10%","50V","X7R","-55°C ~ 125°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_general_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/773/0402-(1005-Metric)-0.70mm-C-Series.jpg","445-7388-2-ND,445-7388-1-ND,445-7388-6-ND","C1005X5R1E223K050BA","TDK Corporation","TDK Corporation","CAP CER 0.022UF 25V X5R 0402","38,768","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","0.022 µF","±10%","25V","X5R","-55°C ~ 85°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
